id,name,property_type,accommodates,review_scores_rating
134934,Prime Williamsburg Apartment,Apartment,2,89
135393,Private; spacious room in Brooklyn,Apartment,2,94
87279,A Cozy Uptown Private One Bedroom,Apartment,1,93
88329,Amazing 1 BR Apt in E. Village; NYC,Apartment,3,92
135465,Garden apartment close to Manhattan,Apartment,3,97
89621,WONDERFUL; COMFORTABLE STUDIO,House,3,89
92894,Large-bright Entire Apt. Lorimer L,Apartment,4,96
135706,The Ground Studio - West Side,Apartment,1,96
93313,MAISON DES SIRENES 2,Loft,5,93
94035,Modern; Safe; Clean; Bright Room in Astoria for 2,Apartment,2,97
94209,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,Apartment,2,
136493,Stunning 3200sf 3FLR+3BR w-terrace,House,5,98
136528,Heart of UWS  2 bedroom; 1bath,Apartment,4,93
137671,Park Ave 1Br - heart of Manhattan,Apartment,4,87
94477,The Vernon On Greene,Apartment,6,95
138216,Sunny and Spacious Designer's Home,Apartment,3,98
94783,Beautiful; Bright’s; Warm and Spacious 1.5BR Apt,Apartment,2,97
139624,Spacious;Sunny; private one bedroom,Apartment,2,86
94833,Sublet MasterBR Priv Bath; Balcony,Apartment,1,
140053,Sunny Apartment in West Village,Apartment,2,94
95747,Lovely 1BR in Tree-lined WBurg,Apartment,2,100
140133,Truly Amazing Oasis In The City,Apartment,4,98
149287,Your own apartment off Park Avenue,Apartment,4,
140195,cozy room in east Harlem,Apartment,2,91
140425,Holiday Time in NY - Oh My!!,Apartment,4,94
140973,East Village; King-Sized; Charmer,Apartment,3,93
149777,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,House,4,92
141154,Affordable Furnished Apartment,Apartment,4,94
141335,Architect's Brownstone,House,5,87
141890,LUXURY SOHO 2 Bedroom Apt,Apartment,4,91
141984,Charming Nolita Apartment!!,Apartment,2,93
142069,EAST VILLAGE STUDIO; sunny and quiet,Apartment,2,92
144087,LUXURY OF THE HORIZON,Apartment,5,96
144148,1 Bdrm in 4 Bdrm dupelx-roof deck,Apartment,2,91
145064,The Heart of Prime Williamsburg,Apartment,3,94
145188,Parisian apartment in Chelsea,Apartment,2,
145777,Charming Artist's Brownstone in Amazing Location,Apartment,2,86
150804,Lower East Side 2 Bed Apt.,Apartment,4,100
151199,Astoria Apt-Private Home NYC,House,3,96
152071,Park Slope Apartment,Apartment,2,
152078,Charming 2 bdr Apt- East Village;NY,Apartment,2,95
152259,City Room - Semi Private Bedroom,Apartment,1,94
152263,Cozy apartment in a brownstone,Apartment,8,96
145801,Chic 1BR by the High Line - Chelsea,Apartment,2,99
152520,Female Only Clean15min to Manhattan,Apartment,1,97
145994,Cozy 1 Bedroom with Private Garden,Apartment,3,90
153405,Greenpoint Spacious Loft,Loft,2,98
153780,Private E. Village Townhouse Stay,Guest suite,2,97
154934,Harlem-Hamilton Heights Cozy Room,Apartment,1,88
155296,Incredible Prime Williamsburg Loft!,Apartment,3,97
146754,Three-bedroom house in a quiet neighborhood,Apartment,6,97
147586,Beautiful Duplex w-Private Garden,House,6,98
148201,NYC - Sunny Greenwich Village 1br,Apartment,4,98
157162,Penthouse SoHo Loft! Master Bedroom,Loft,2,94
157431,Room 1; Victorian Home to Enjoy!,House,2,98
148259,Garage Designer Loft,Loft,6,98
148825,Best City Area Columbia U Upper West Side C Park,Apartment,4,93
157442,Sunny 1 bedroom apt and private deck,Apartment,2,98
187671,Beautiful East Village 1 Bedroom,Apartment,4,100
157673,Large  Loft Style  Studio  Space,Loft,4,89
158061,Hancock Town House!-Stuyvesant Mews,House,2,91
187979,Gorgeous One Bedroom Apartment in Williamsburg,Apartment,4,97
158176,Entire Apt in Heart of Williamsburg,Apartment,2,94
187986,Comfort at Crossroads of Downtown,Apartment,4,90
188661,Large; sunny garden apartment.,Guest suite,3,99
188674,UNION SQUARE- E. VILL 1BR BEAUTIFUL,Apartment,2,97
188803,Fort Greene; Brooklyn: Back Bedroom,Apartment,2,100
189135,Hell's Kitchen Funky 80's Hideaway!,Apartment,3,92
158290,Clinton Hill + Free Coffee = #smile,Apartment,3,90
158901,Private bedroom brownstone Brooklyn,Apartment,1,91
158913,Nice; cozy; neat apt Greenpoint;BK,Apartment,2,100
158955,PRIVATE and SUNNY Williamsburg Apt!,Apartment,6,87
189732,Family and Friends in New York City,Apartment,8,95
189787,Spacious and Comfy BK Brownstone,Apartment,2,92
190542,Chateau Style Brooklyn Loft for Females or Couples,Loft,2,99
190968,Lovely Brooklyn Brownstone 2BR!,Apartment,4,94
190974,Beautiful Grdn. Apt. in Park Slope,Apartment,2,92
191075,Sun-drenched East Village Penthouse,Apartment,2,97
159749,Purple Room for 2-3 in brownstone $1450 per month,Townhouse,3,95
191541,contemporary design in times sq,Apartment,3,100
193105,Lincoln Center Luxury Bldg - Private RoomandBath,Apartment,1,96
193240,Large 1 Bedroom in Best Location!,Apartment,3,96
193333,Bright Private Bedroom in Williamsburg (Bedford L),Apartment,1,88
159815,Red Room for two in Brownstone for $1355-mo,Townhouse,2,98
159913,Chelsea living; 2BR best location,Apartment,2,100
160609,LOCATION LOCATION LOCATION UWS 60's,Apartment,2,83
193393,Spacious; Kid-Friendly; and 15-20 Mins. to Midtown,Apartment,4,96
160994,In the heart of East Village,Apartment,2,97
193853,Quiet Chelsea Studio w-Charm,Apartment,2,96
161366,Sunny 15min to Manhattan LADY only,Apartment,1,97
161394,Surfer room 15mins to downtown NYC!,Apartment,1,87
194154,Large Room Overlooking Central Park,Apartment,2,92
195027,Private Bedroom in 2 Bedroom Share,Apartment,2,94
161996,Manhattan Penthouse-Max.12 guests,Apartment,12,93
195123,Cheerful; comfortable room,Apartment,2,92
195233,Hospitality on Propsect Pk - Hosting for 10 Years.,Apartment,3,95
195240,Prospect Pk; 5 stops to NYC! Homey vibe and Clean!,Apartment,3,95
195578,Loft Style Apt in Williamsburg,Loft,3,97
195661,[1685] LUX 1 BR at Olympia House,Apartment,2,
195989,Sunny; Large; Park Slope Bedroom,Apartment,2,99
196010,Huge Bklyn Loft w Private Roofdeck,Loft,2,100
197155,Quiet Jr Alcove Near Times Square!,Apartment,4,93
197176,[1550-2C] Lux 2BR at Symphony House,Apartment,4,90
162493,Prime Williamsburg 3 BR with Deck,Townhouse,6,99
162508,Beautiful Brooklyn Oasis ,Apartment,4,83
197217,[1552] Lux Studio at Longacre House,Apartment,2,
162565,Sunny 1-BR; Meatpacking District,Apartment,2,95
197753,Large room in elevator drman bldg,Apartment,3,94
163627,Blue Room in Awesome Artist's Apartment!,Apartment,2,91
197903,Manhattan Large R by Columbia Uni and CENTR. PARK,Apartment,1,89
163809,Cool and Spacious Harlem Artist Flat,Apartment,5,96
163814,Studio in East village-own bath!,Apartment,4,78
197942,Comfy; Cozy; Brooklyn close to Manhattan,Townhouse,4,95
163836,Greenpoint Loft - Le Chez Andrea,Apartment,2,81
198028,1 Block to subway- 10 minuets to MIDTOWN,Loft,1,97
164989,*SoHo: Clean; Safe; Private; Peaceful Bedroom (A)*,Apartment,2,93
198629,Manhattan modern apartment with huge terrace,Apartment,4,94
165080,Amazing Brownstone in Best Brooklyn,House,10,100
165461,Couldn't Be Closer To Columbia Uni2,Apartment,2,92
198786,Quiet Studio - Prime UWS Location,Apartment,2,94
199100,[1575]Gorgeous 1BR in Falcon Towers,Apartment,2,
199195,Modern Room in Hamilton Heights,Apartment,2,96
199312,Sunny Space in Williamsburg,Apartment,2,98
165824,Lady only Curtain-divided room,Apartment,1,98
200645,Best Manhattan Studio Deal!   ,Apartment,1,
200955,STYLISH EAST VILLAGE FLAT,Apartment,2,90
201992,Serene Park Slope Garden Apartment,Apartment,4,97
166006,Nice Manhattan Apt Near Central Park and Subway,Apartment,7,93
202273,Cozy and spacious - rare for NYC!,Apartment,2,88
166172,LG Private Room-Family Friendly,Apartment,2,92
203901,Beautiful UES apartment,Apartment,4,100
166541,Spacious Quiet rm - 20mins to Midtown,Apartment,1,95
166983,3 BR; Beautiful Brooklyn Duplex,Apartment,6,97
167013,Spacious modern studio apartment in Manhattan,Apartment,2,100
167017,Gorgeous Duplex + Garden,House,4,100
204065,St. James Pl. Garden Apt:1 block to PRATT and subway,Townhouse,6,90
204833,Great; spacious apt in Williamsburg,Apartment,2,98
167482,Charming upper west side apartment,Apartment,2,95
204959,Comfortable. Spacious. Private Room.,Apartment,2,93
205043,Modern Condo in Midtown,Apartment,4,96
168084,Light-filled East Village Delight,Apartment,2,95
168123,Sunny; quiet; legal homelike suite-Pk Slope South,Guest suite,2,91
169152,Warehouse Loft with Garden view,Loft,5,94
169306, Affordable and Cozy ,House,2,88
205485,Ideal Brooklyn Brownstone Apartment,House,3,98
169464,Creative Vintage Loft in S. Williamsburg,Loft,3,92
170084,Skyroom in NYC!,Apartment,2,85
170420,The Happy home!,Apartment,2,100
205735,A Cozy Oasis in Bushwick; NY,Apartment,1,95
170761,Fort Greene; Brooklyn: Front Bedroom,Apartment,2,95
205867,Private Entrance - Private Parking,Apartment,3,93
171562,Chelsea studio with balcony and views,Apartment,2,96
171811,Gorgeous West Village Lofty 1 bedrm,Apartment,4,93
172499,Beautiful UES Family Apartment w- discount,Apartment,4,94
206071,Yankee Stadium Oasis 2 stops to Manhattan!,Apartment,5,85
173072,Cozy Pre-War Harlem Apartment,Apartment,2,97
173151,spacious studio apartment,Apartment,2,96
206316,Sunny; Spacious Studio in Ft.Greene,Apartment,2,95
173742,Elegant 2-BR duplex; Union Square,Apartment,5,94
206772,Williamsburg Exposed Brick Loft,Loft,2,97
206957,Bright Modern Charming Housebarge,Bed and breakfast,4,92
174527,Cozy private family home in Bushwick,Apartment,4,100
208148,Central Bedford Avenue Apartment,Apartment,2,96
174668,B-Full apt furn;1bdr;1bth;kit;6pax,Apartment,6,75
208889,Welcome to Brooklyn! Bed-Stuy,Apartment,4,98
174966,Luxury 2Bed-2.5Bath Central Park View,Condominium,9,99
209310,Metro to Midtown; Manhattan Views,Apartment,1,98
175069,Room Right by Columbia University,Apartment,1,94
211078,Greenpoint Waterfront Loft,Apartment,4,97
211974,East Village House -- Unique!,Tiny house,2,94
176135,Cosy Sunny 1brm in Prospect Heights,Apartment,2,93
212109,2-bed share in heart of Greenwich Village!,Apartment,1,100
176653,East Village bedroom w rooftop,Apartment,1,92
212178,1 Bedroom Pre War apt,Apartment,2,96
212544,Quiet One Bedroom in Park Slope,Apartment,3,93
213841,Sunny bright 2 bedroom apt,Apartment,2,95
177421,Brand New Beautiful Duplex Apartment with Garden,House,6,99
214474,Large; open space; nature; artistic,Apartment,1,93
177606,SPACIOUS ALCOVE STUDIO- JUNIOR ONE,Apartment,2,94
214917,New Clean Spacious Bed and Breakfast,Bed and breakfast,2,100
177709,Modern and Cozy in the East Village!,Apartment,2,88
215560,Sunny; calm room in Victorian home,House,2,95
215784,Modern Unique Studio in NYC,Apartment,4,93
179670,High-end doorman bldg in the LES,Condominium,1,97
215907,2 Bed; 2 Bath Apartment on Central Park West,Apartment,6,97
180507,Ultra Modern NYC Garden Apartment,Apartment,5,97
180792,Modern Garden Apartment in NYC,Apartment,5,94
217486,[5224] Lux 1BR at Longacre House - Midtown West,Apartment,2,
217580,Luxury Furnished 1 bedro; Bay Ridge,Apartment,2,90
217660,Cozy Room in the East Village,Apartment,1,91
181522,1BR ON PROSPECT PARK-CLOSE TO CITY,Apartment,5,86
181972,Gorgeous Entire Manhattan Townhouse,Townhouse,8,94
218358,Your Haven in the Upper West Side,Apartment,1,91
182069,Cozy studio Apartment in Upper East,Apartment,3,96
182177,PRIVATE FLAT - APARTMENT- $SPECIAL$,Townhouse,8,93
182649,Williamsburg bedroom by Bedford Ave,Apartment,2,90
182727,private backyard in williamsburg..!,Apartment,2,94
185266,Clean; bright and sunny bedroom,Apartment,1,93
185478,Spacious Loft Like Apt at Brooklyn Yoga Club,Apartment,3,99
186305,peace and quiet in east village,Apartment,2,96
186871,Cosy Lower East Side apartment,Apartment,3,91
187488,WEST VILLAGE LRG CLEAN SUNNY PRIVATE BDRM,Apartment,2,97
187566,Historic Brooklyn Studio Apartment,Apartment,2,97
223930,Lovely Apartment,Apartment,2,96
219066,Wonderful Studio In Brooklyn; NY!!!,Apartment,2,96
219922,Lovely Bdr in Harlem; Manhattan,Townhouse,1,95
220351,THE BEST DEAL ON THE HUDSON RIVER!!,Apartment,2,93
224510,BEAUTIFUL APARTMENT; GREAT LOCATION,Apartment,3,98
225297,Quiet sunny studio Midtown,Apartment,4,100
220563,Lovely HUGE Master Bed + Study,Apartment,2,94
220739,Huge; Sunny 'n Swank Brooklyn Loft!,Loft,5,95
225306,Charming room in Victorian home,House,2,97
225887,Brooklyn B and B close to Manhattan,Bed and breakfast,6,97
220946,Newly Reno’d Chic Quiet Exec 1BR,Condominium,2,92
221043,1 Bedroom in prime Flatiron,Apartment,2,
221097,Large Artist Floorthru- Greenpoint,Apartment,3,100
225926,The Notorious B.N.B. { The Erhart },House,2,98
221618,Gorgeous PermaGO Private Room in FiDi - 1-2,Apartment,4,97
225976,Sunny cozy multileveled apartment!,Apartment,3,91
226021,Sunny 2 bedroom Williamsburg Duplex w- 3 beds,Apartment,5,98
222054,CBG Helps Haiti Rm #3,Bed and breakfast,3,88
222304,BEST DEAL IN CHELSEA 1 bdrm NYC,Apartment,2,95
226334,Sweet and Sunny Studio Heart of L.E.S,Apartment,2,94
222913,Cozy two bedroom in L.E.S.,Apartment,5,93
226542,[1699-2C]2BR at Archstone on E.39th,Apartment,2,
227715,ROOM WITH KITCHENETTE #2,House,3,91
249867,HANCOCK VERY SMALL ROOM,House,1,94
228139,[1705-1] Luxury 1 Bedroom in Midtown West,Apartment,2,
250259,Pre-War Williamsburg Loft,Loft,2,100
250311,1 Bedroom Available In My Two Bedroom Flat,Apartment,1,
228317,"Your Haven Awaits At ""Emma's Place""",Apartment,6,98
250323,SPACIOUS PRIVATE LITTLE ITALY FLAT,Apartment,2,88
228496,Spacious 2 BR in West Village,Apartment,4,94
250383,[1708]Lovely 1BR in Upper East Side,Apartment,3,
228517,Great Bedroom in Downtown Manhattan,Apartment,2,90
250536,The Lenox in Harlem,Condominium,2,100
250537,The Lenox in Harlem,Apartment,6,
250801, Heart and Soul of Greenwich Village ,Apartment,6,98
228925,Beautiful Brownstone,House,2,88
251262,Prime Williamsburg Loft off Bedford,Loft,2,97
229367,Nov and Jan 69.00- Coffee n Bagel 1,Apartment,2,95
251277,Private Bdrm -Bath 1 block Ctrl Prk,Apartment,1,98
229668,Spacious and Fabulous Bedroom!,Apartment,1,96
229874,Oversized Studio in Park Slope,Apartment,2,100
252076,+Highly Satisfactory LES dwelling++,Apartment,2,96
252607,Whole apartment - 2 bedroom in NYC,Apartment,4,99
253086,[1474] Luxury Studios in New York,Apartment,2,
229965,Stunning Penthouse Duplex w-Terrace,Apartment,6,95
253358,Mid-Century Modernist in Chelsea,Apartment,2,
230321,Apt with EmpireState view-Subway around the corner,Apartment,3,96
253466,Loft Suite @ The Box House Hotel,Apartment,4,97
253471,Loft Suite @ The Box House Hotel,Apartment,4,97
253475,Loft Suite @ The Box House Hotel,Apartment,4,96
230854,Zen Yankee Stadium Pad 5 Minutes To Manhattan!,Apartment,6,87
253590,Large 1 Bedroom furnished on UWS,Apartment,2,93
230877,Monthly Apartment Rental,Apartment,2,99
253623,Chez Carine - Privacy in Manhattan,Apartment,2,91
230956,Wonderfully inviting East Village,Apartment,1,96
231154,(D) BIG DEAL,House,2,84
231194,2bdrm Luxury Apt Fort Greene Bklyn,Apartment,6,92
253800,Loft Suite @ Box House Hotel,Loft,4,94
253803,Loft Suite @ The Box House Hotel,Apartment,4,97
253806,Loft Suite @ The Box House Hotel,Apartment,4,96
253811,Loft Suite @ The Box House Hotel,Apartment,4,98
253815,Loft Suite @ The Box House Hotel,Apartment,4,99
231414,TURQUOISE: One-Bedroom Apt. in Soho,Apartment,3,100
253828,Duplex w- Terrace @ Box House Hotel,Apartment,4,100
253839,Loft w- Terrace @ Box House Hotel,Apartment,4,100
232612,Lovely pied-à-terre; in an historic building,Apartment,2,96
232618,Spacious; well furnished; high fl. beautiful views,Apartment,4,88
253842,1 BR w- Terrace @ Box House Hotel,Apartment,4,97
253846,Superior @ Box House,Boutique hotel,2,95
254131,Read it 1st; A seprat fur BR; low $,Townhouse,1,83
254168,2 BR Duplex @ Box House Hotel,Apartment,6,100
233189,NYC Studio in Heart of Times Square,Apartment,2,91
254409,Husband and Wife Art-Filled Apartment,Apartment,3,90
233638,rooms for rent in Queens with piano,Apartment,2,94
254790,Lovely Radiant Private Room Williamsburg Bedford L,Apartment,2,90
233662,Large Sunny Luxe Prvt Room-Midtown,Apartment,2,96
234034,Central Park and Lincoln Center,Apartment,7,73
234184,Spacious Stunning Harlem Townhouse,Townhouse,8,97
255024,3BR; 2 bathroom condo in Bushwick,Apartment,6,97
234330,Bright;Comfy Apt Near Central Park!,Apartment,4,80
255476,The BLUE OWL: VEGETARIAN WBURG W PATIO and BACKYARD!,Condominium,2,97
234814,Tasteful; Cute 2 Bed LES Apartment!,Apartment,3,85
234870,Private Room With GREAT Location,Apartment,1,95
255601,Cozy 2 Bedroom 20 Min from City,Apartment,5,90
255637,Prime Prospect Heights; Brooklyn,Apartment,2,95
235281,Modern Luxury Apt- Lower East Side,Apartment,3,98
255672,West Village Amazing 1Bedroom-1Bathroom+Patio area,Apartment,4,90
235515,Welcoming Small Comfortable Room!,House,1,95
235552,HUGE Sunny Duplex Loft with Garden,Loft,5,98
255957,NOLITA! LOCATION! LOCATION! VIEWS! FREE GYM!,Condominium,4,99
235651,LARGE ARTSY Room w- Loft Bed 4 DOOGLERS!,Apartment,3,97
235876,HUGE LOFT and TOP LOCATION IN NYC,Apartment,4,94
255996,Lofty Illuminated Brownstone Beauty,Apartment,2,89
235951,Designer Midtown Studio and Terrace,Condominium,2,94
256078,New York - 15 minutes from Times Square-Midtown.,Apartment,1,95
235960,LES private apt; 1 bedroom and more,Apartment,3,93
236267,Spacious Stylish Loft in Dumbo Brooklyn!,Loft,2,100
236671,1B+Garden in Prime Williamsburg-the Best Location!,House,4,94
236788,HUGE; modern 2-LEVEL Brooklyn apt,Apartment,4,92
236806,charming 2bdrm apt in East Village,Apartment,4,
237127,LOCATION LOCATION LOCATION Liz's,Apartment,6,86
256153,AMAZING BROWNSTONE 3 BEDROOM DUPLEX,Townhouse,6,99
237162,Queens Finest Rooms-Master Bedroom,House,2,89
237210,Manhattan Loft in Prime East Village Location,Loft,2,
256281,Floor thru in Brownstone Brooklyn!,Apartment,2,100
237868,LES-Chinatown APT Share 1 Bedroom,Apartment,2,100
256328,Luxury Chelsea Townhouse at the High Line,Apartment,4,100
238119,NYC's Brooklyn Honey Nest Victorian,House,2,100
256369,Alchemy BnB - room in artist loft,Apartment,2,98
257097,Sunny! 2br Steps to train-restaurants - 15 to NYC,Apartment,2,96
238208,Awesome;Colorful 1 Bedroom-W Harlem,Apartment,5,90
238618,GREAT ROOM IN LOWER EAST SIDE LOFT,Apartment,2,93
257568,Zen Den (Airport Pickup: JFK and LGA),House,2,95
239055,Nolita Penthouse_Private Deck_Elev_,Apartment,2,80
239733,Astoria Garden Suite,Guesthouse,1,98
239766,Lower East Side-Chinatown 1 Bedroom,Apartment,2,97
239826,Amazing 1 bed; live like a Newyorkr,Apartment,3,
239883,Private Room in Fort Green BK close to city,Apartment,2,97
239899,Spacious and Charming by Prospect Pk,Apartment,2,100
257686,LUXURY CONDO PRIVATE ROOM WITH BATH,House,2,
240800,Private Room Near Brooklyn Museum ,House,1,97
